id,area_ratio,r_min,r_max,r_mean,r_median,r_std,g_min,g_max,g_mean,g_median,g_std,b_min,b_max,b_mean,b_median,b_std,eccentricity,solidity,extent,circularity,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,sym_h,sym_v,glcm_contrast,glcm_homogeneity,edge_density,bug_type,species
11,0.013630916666666666,12.0,255.0,120.44338989257812,124.0,45.803680419921875,2.0,246.0,89.04903411865234,90.0,42.44465637207031,0.0,255.0,82.3017349243164,80.0,46.70092010498047,0.614713796123513,0.7530043802609743,0.579545776643991,0.10996245303448768,0.7019554350454611,2.6693887080249796,3.006508469925537,5.005018294288744,9.972896117531954,6.345347075458944,9.012886111311879,0.1936923712491989,0.2605336606502533,0.0091673031770246,0.9975120098641267,0.13218724590544778,Bee,Apis mellifera
12,0.018040083333333335,10.0,235.0,109.42015838623047,108.0,44.650691986083984,0.0,195.0,75.59591674804688,72.0,37.59269714355469,0.0,255.0,82.702392578125,73.0,51.196266174316406,0.3612630989996229,0.7073340478088691,0.5396913641802952,0.07425376174619484,0.6586797236463029,3.6295108489466275,2.620465766563402,3.6674359354463464,6.8630818136065015,5.864782941732355,-7.148356650180494,0.4394214153289795,0.5148921012878418,0.007197773653319546,0.9981388208038345,0.03103736586582656,Bee,Apis mellifera
13,0.01632,5.0,255.0,104.9175033569336,100.0,47.9506950378418,3.0,255.0,78.35396575927734,71.0,42.876853942871094,0.0,255.0,52.59309005737305,43.0,39.5715217590332,0.8959291039471314,0.6383956657941318,0.5405405405405406,0.05596643834662502,0.6029732318759509,1.5532658593531357,2.79008735944756,3.304321758231878,6.383672553581849,4.12419609095734,-6.782204069997027,0.19194772839546204,0.6993637681007385,0.010239330004836643,0.9976655224448269,0.06804789624183007,Bee,Apis mellifera
14,0.010996041666666666,10.0,255.0,137.15992736816406,136.0,52.058048248291016,0.0,245.0,107.28280639648438,103.0,48.880828857421875,0.0,255.0,99.55602264404297,91.0,51.47652053833008,0.5680149318430482,0.7273235880984665,0.47833833594339076,0.08384638220855334,0.6830975614040438,2.798008178374732,2.593027825604658,4.891938426487012,8.648922987487202,-6.299808824536364,9.225789866742069,0.41554179787635803,0.6072898507118225,0.008116674515148081,0.9979257741483897,0.121494477179288,Bee,Apis mellifera
15,0.015960666666666668,9.0,255.0,123.58953094482422,125.0,51.20761489868164,0.0,254.0,94.87884521484375,98.0,45.321170806884766,0.0,255.0,80.78056335449219,82.0,41.51759719848633,0.599437308146103,0.5084148270845942,0.3661151211157328,0.03100882283097452,0.6075494591193367,2.5341689160590035,3.4380777267875833,3.8445220435920238,7.5424735753015675,-5.185374741657425,7.805224650663276,0.04050430655479431,0.4038677513599396,0.011623359079530701,0.9970777227371816,0.12599463263856983,Bee,Apis mellifera
16,0.016806708333333333,13.0,255.0,107.126708984375,100.0,46.72087860107422,0.0,255.0,87.01905059814453,84.0,40.77949905395508,0.0,255.0,66.91030883789062,62.0,34.57744598388672,0.8395577911051051,0.5328724522957742,0.34686382085855805,0.05027520985430256,0.5270782484914704,1.5825893663687023,2.1138465857610207,2.6116630230380387,5.007517297781117,3.407039267854935,5.399223642602893,0.49577596783638,0.4899922013282776,0.010211532259453435,0.997310465012165,0.08355294636814169,Bee,Apis mellifera
17,0.014791666666666667,3.0,255.0,122.8128433227539,117.0,48.48136901855469,0.0,255.0,106.66627502441406,110.0,47.31637954711914,0.0,255.0,74.72309875488281,66.0,44.374969482421875,0.4401992345102259,0.5620859564011299,0.3467663790947737,0.06186420982689126,0.6513025253321872,3.2415514400159116,2.696120370674502,4.384114974044195,-8.882874036020143,6.287696850508292,7.926834995164259,0.5112379193305969,0.6179889440536499,0.013373006716684186,0.9967625757796358,0.16032112676056337,Bee,Apis mellifera
18,0.013739375,17.0,255.0,137.03836059570312,133.0,49.88789749145508,0.0,255.0,112.89967346191406,110.0,47.948265075683594,0.0,255.0,96.12442016601562,88.0,48.838748931884766,0.4394970097024651,0.4943451158411715,0.2982778770796095,0.059594704369191356,0.5790617928516881,3.100140423359286,1.8197547940214593,2.626066485627745,-4.8546197734099,-4.754944120240832,5.644426659429502,0.5043725967407227,0.2747628390789032,0.01526985254290468,0.996819212518293,0.16295622374865426,Bee,Apis mellifera
19,0.012374958333333333,7.0,255.0,107.66460418701172,106.0,37.618865966796875,0.0,255.0,88.38127899169922,96.0,38.37863540649414,0.0,255.0,65.91770935058594,63.0,33.29145812988281,0.6312673907789274,0.7190649702809689,0.471606643800813,0.056582506266775336,0.6638776335714583,2.5359565337524175,2.521497786003863,3.5495142950016207,7.176464396739809,4.842515003870423,6.599759041776181,0.6407271027565002,0.570686936378479,0.008930472968973912,0.9975866140284874,0.1382832938831444,Bee,Apis mellifera
20,0.019336625,8.0,255.0,91.697265625,88.0,55.176727294921875,0.0,255.0,68.2988052368164,61.0,47.406410217285156,0.0,255.0,60.56008529663086,49.0,45.91920471191406,0.6840399465466844,0.6336068483425263,0.4161635890151515,0.10922323082476543,0.6315644719528669,2.2933712745333783,2.4287955165166735,3.54080474554645,-6.531191862095007,-5.113800060945302,7.3231151067234865,0.35326090455055237,0.15107053518295288,0.011370306971720015,0.9969663427796757,0.10981319990777433,Bee,Apis mellifera
21,0.016043791666666668,14.0,235.0,123.07637023925781,119.0,41.17356872558594,3.0,207.0,101.78053283691406,104.0,37.925968170166016,0.0,255.0,100.20733642578125,97.0,45.57098388671875,0.8123126262214474,0.5616213977123887,0.38853224895059735,0.04054247370009552,0.5563107795659157,1.728034397055854,4.183385424022325,4.812546289099015,9.326215116490886,7.9644746235156045,-9.873518309310978,0.5002458691596985,0.5190076231956482,0.014004039905108618,0.9973152089832827,0.08510041526966558,Bee,Apis mellifera
22,0.013813416666666667,9.0,255.0,146.08900451660156,162.0,68.41925048828125,0.0,255.0,105.82880401611328,111.0,59.337623596191406,0.0,255.0,103.90162658691406,99.0,66.6699447631836,0.474599169377864,0.5979801696599766,0.4272190721649485,0.04963771670028527,0.6565321033005063,3.1060334351764585,2.568507577211669,3.717448549023514,6.927067751954255,5.348418483577234,7.149385308986931,0.20258337259292603,0.20788440108299255,0.012261424613516524,0.9975331115946439,0.10258142747690953,Bee,Apis mellifera
23,0.016773916666666666,4.0,255.0,116.2037124633789,119.0,46.68012619018555,0.0,255.0,98.59269714355469,103.0,47.2338752746582,0.0,255.0,81.48323822021484,77.0,45.55265426635742,0.9277680881678146,0.7021361946155618,0.4223891183185603,0.04921883163178696,0.5326434043011861,1.3087643978146173,2.4474274996170458,3.4625106593104205,-6.5621140301746825,-4.173701549868195,-6.574035847344837,-0.01705937460064888,0.059340693056583405,0.01124953171798178,0.9974158817877875,0.08472727995349923,Bee,Apis mellifera
24,0.022504791666666666,0.0,255.0,77.35829162597656,75.0,44.13648223876953,0.0,255.0,51.63433074951172,44.0,34.653587341308594,0.0,255.0,50.165523529052734,38.0,39.57255554199219,0.40951452863303767,0.6808432591330172,0.5233997069585711,0.07695334502957338,0.6533433096479101,3.383601506102703,2.54430335694528,4.2293017742158705,8.040448152195557,6.595751632679892,7.649252818159465,0.3258187770843506,0.2230808287858963,0.007804816537451571,0.9975948167542921,0.05410699573239033,Bee,Megachile centuncularis
25,0.011481458333333333,4.0,255.0,98.57263946533203,103.0,49.20952224731445,0.0,255.0,88.2312240600586,93.0,49.10744857788086,0.0,255.0,82.66384887695312,87.0,47.791236877441406,0.7696393480012511,0.4544315132764816,0.3343854360826344,0.045273524882913994,0.5785725541340624,1.908988679834591,2.5056726624870156,3.3391433206437,6.2615871343707035,4.665853509516053,8.148063003099873,0.6870333552360535,-0.011613445356488228,0.010245294647181043,0.9977986155860742,0.10320625646422674,Bee,Apis mellifera
26,0.016388666666666666,3.0,255.0,102.49156951904297,110.0,66.54924774169922,2.0,255.0,84.50395202636719,87.0,56.55186462402344,0.0,255.0,89.83610534667969,86.0,64.94403839111328,0.7101129112026833,0.6270463643305685,0.42230124372981515,0.04842062174615242,0.6017532047932461,2.1479087881054095,2.267229541867625,3.1644855099419575,5.952765947123115,4.370785238076435,6.1539865550626685,0.5823412537574768,-0.016661882400512695,0.014029377559677576,0.9974513023933143,0.08631472969125005,Bee,Andrenidae
27,0.0037650416666666665,9.0,255.0,108.01700592041016,108.0,44.818180084228516,0.0,255.0,73.9424057006836,69.0,41.26398468017578,0.0,255.0,60.031761169433594,52.0,40.26937484741211,0.7922981002583109,0.7596106156005952,0.6149349412020906,0.06956299943728975,0.6838159102399863,2.046952525440565,2.9530902275852116,3.8285110196681758,7.225358816999386,4.971796374679298,-7.999627682565761,-0.0037789505440741777,0.25126269459724426,0.004593267819643684,0.999072627127311,0.15254368588218367,Bee,Apis mellifera
28,0.0075635,9.0,255.0,152.47567749023438,170.0,59.95392608642578,4.0,255.0,129.3885955810547,141.0,59.317604064941406,0.0,255.0,111.49967193603516,111.0,61.91164016723633,0.7693729270729961,0.5605377981033786,0.38589285714285715,0.036477005135022667,0.6447174300505136,2.0421328508359418,2.760208574020453,3.6285093222744016,7.023742793693635,4.704573355049278,6.932525456071295,0.32568323612213135,0.06585770845413208,0.015993404883031314,0.9978932277044402,0.16423723584760141,Bee,Apis mellifera
29,0.014925208333333334,0.0,255.0,95.33710479736328,93.0,57.23678970336914,0.0,255.0,78.60283660888672,72.0,54.29438781738281,0.0,255.0,68.72074127197266,58.0,50.89894104003906,0.7785285047607953,0.6722574736458855,0.5744515363397267,0.051551102440898375,0.6702230005680478,2.0638070309881535,3.041291583561515,3.80605030406588,-7.229780530071904,-4.8657263817416885,-8.985812744907056,0.3612191677093506,0.13427196443080902,0.011500078572407875,0.9974033171921691,0.09048449909967755,Bee,Andrenidae
30,0.017855458333333334,21.0,255.0,138.37986755371094,132.0,49.31233215332031,0.0,255.0,99.0691146850586,100.0,44.21555709838867,0.0,255.0,77.28227996826172,69.0,48.50761032104492,0.5543347031869522,0.7029696473595024,0.42921774839743587,0.07825284528964156,0.6762851425278735,2.8346486919871965,2.332117671166156,4.396426852340457,11.754365331997683,-5.82561861919971,7.7606741002062245,0.0016591685125604272,0.06735492497682571,0.011248460784012001,0.9973171720544962,0.07772599881922194,Bee,Apis mellifera
31,0.011362125,8.0,255.0,130.8031463623047,139.0,50.07429885864258,0.0,255.0,110.84205627441406,120.0,49.400020599365234,0.0,255.0,93.56194305419922,95.0,47.63671875,0.5051019050972262,0.7471784656442744,0.4970308398950131,0.3498642992389728,0.6838163646200729,3.037643882306751,2.761941685555518,3.5051001969493134,-6.766746244018782,5.029220860560551,6.814096891833063,0.6580649018287659,0.566126823425293,0.010034006458110761,0.9977367439912149,0.15084106186122753,Bee,Apis mellifera
32,0.009864166666666667,2.0,255.0,91.08694458007812,81.0,68.51819610595703,0.0,255.0,76.2834243774414,61.0,60.861698150634766,0.0,255.0,74.69414520263672,58.0,58.4508171081543,0.5503802549764728,0.6126748170308796,0.45845727210757886,0.20698378182190313,0.6208219362858179,2.7383979287602336,2.468815051081304,3.205714888537893,6.157839097509124,4.667933349165353,-6.236176470562557,0.5485038161277771,-0.009961879812180996,0.00981271743591064,0.9982650065266488,0.10608262228605221,Bee,Apis mellifera & Megachile centuncularis
33,0.008155916666666667,6.0,255.0,84.73464965820312,77.0,55.26763153076172,2.0,255.0,70.85525512695312,63.0,50.385318756103516,0.0,255.0,55.496795654296875,42.0,44.80968475341797,0.5461122725316034,0.5658297151512699,0.33016341015814754,0.16483258495151645,0.5983857320555391,2.709441048451972,1.935322139541883,2.973677833074133,-5.439144152040976,-4.3679841842137535,-6.081981543901076,-0.00822268333286047,0.5690813064575195,0.005259873946379812,0.9988254313883376,0.06809473694965823,Bee,Apis mellifera
34,0.0080445,7.0,255.0,79.30026245117188,70.0,51.36077117919922,5.0,255.0,65.87738800048828,51.0,48.33150100708008,0.0,255.0,44.335845947265625,32.0,36.99091720581055,0.5094966277622082,0.6024864878359317,0.39800613496932513,0.1580705055964353,0.5554452061381632,2.763629886749506,1.8166033282920626,2.9211041391101027,5.35273078623103,4.323247166615223,5.5900793121103005,0.42225316166877747,0.17708539962768555,0.0044094418755839864,0.9989967761128519,0.049060434665506455,Bee,Apis mellifera
35,0.00541725,5.0,192.0,71.2880630493164,57.0,48.88376998901367,5.0,188.0,57.11564254760742,37.0,49.54143142700195,0.0,182.0,48.08397674560547,28.0,47.202186584472656,0.8364902514398015,0.8137674628210906,0.6269965277777778,0.29525252060383905,0.6736192720723475,1.885471484836413,3.6071513034173726,4.722766029413088,9.213928181465155,-7.168937541019171,8.941828880987146,-0.005446203984320164,0.5264813899993896,0.004331093074924787,0.999331679657471,0.04265694463673143,Bee,Apis mellifera
36,0.009457333333333333,9.0,255.0,111.748291015625,118.0,50.74702453613281,7.0,255.0,88.4391098022461,97.0,46.222145080566406,5.0,238.0,63.46918487548828,65.0,35.49956512451172,0.4783186638832775,0.653917292323294,0.4378665349712945,0.17879532318617752,0.6231293121380901,3.023930041569691,2.1328747284096865,4.075061574361253,7.180476880615968,-5.736696213491759,-8.266811534342281,0.13525348901748657,0.08284152299165726,0.005199824327553263,0.9988661847990601,0.04972772451712956,Bee,Apis mellifera
37,0.0104475,11.0,255.0,142.60354614257812,151.0,63.64925003051758,8.0,255.0,117.72199249267578,128.0,62.295753479003906,0.0,255.0,91.58746337890625,88.0,53.260719299316406,0.6523009692460893,0.6246263302642593,0.38791423001949316,0.19991093992291917,0.5829025570337776,2.3023002493398885,2.068454434104136,3.0520874901436796,5.9941469358940624,4.21283495658507,5.653436031639253,-0.0023843643721193075,0.1555551290512085,0.008665365354058954,0.9983973132557075,0.07692829225492542,Bee,Apis mellifera
38,0.01157,0.0,255.0,111.84182739257812,109.0,47.0269660949707,0.0,255.0,92.67997741699219,91.0,45.57876205444336,0.0,255.0,73.6926498413086,65.0,44.09892654418945,0.6735175510692919,0.7800438226866678,0.5374770631547163,0.320426572656422,0.7192990525816645,2.503831574414058,2.940723742785822,4.18622544099661,7.787707551068678,5.504410390317184,-8.146669051909011,-0.011705576442182064,-0.01170570682734251,0.00997774256164416,0.9973735729405098,0.18248703543647363,Bee,Apis mellifera
39,0.016584833333333333,4.0,255.0,92.50464630126953,87.0,50.42578125,0.0,255.0,68.21366119384766,65.0,44.58816909790039,0.0,255.0,53.35652160644531,45.0,41.984806060791016,0.5637815961127153,0.7163146604471703,0.5470894176636172,0.22264006749311813,0.6933159346900772,2.8339178907280176,2.681023163706557,4.470814184243542,8.775079814485414,6.0692454442574295,8.054396824698962,0.36845865845680237,0.04559176415205002,0.010067844378035685,0.9973232271138072,0.11833854224241024,Bee,Apis mellifera
40,0.01470125,8.0,210.0,85.43218231201172,90.0,39.009132385253906,5.0,191.0,71.09253692626953,72.0,34.2186279296875,0.0,152.0,56.041786193847656,52.0,29.165266036987305,0.38626611547748185,0.5666477157751718,0.4143765150233948,0.22198421803052054,0.6349742040198159,3.4571202305283113,2.2190859855017737,3.6292727193274965,6.720631027012991,5.465157653061839,6.688487188856019,0.38875871896743774,0.1190396249294281,0.006331666916958945,0.9981843253101523,0.057308052036391464,Bee,Andrenidae
41,0.0093895,8.0,255.0,107.5233154296875,101.0,55.84521484375,5.0,255.0,97.90794372558594,89.0,55.90193557739258,0.0,255.0,77.16804504394531,62.0,52.38133239746094,0.9136942995198337,0.7290927915102886,0.5630096738087624,0.2923424809422706,0.5779550386011382,1.4454795822818562,2.705322215600744,3.1914978078614116,6.140053006794304,3.9142891424532733,-7.726477349200046,0.29283544421195984,0.7229047417640686,0.006189040870422904,0.9986335528791429,0.0937394607451586,Bee,Andrenidae
42,0.013253875,3.0,255.0,108.27125549316406,102.0,46.350643157958984,0.0,255.0,92.45467376708984,91.0,45.36817932128906,0.0,255.0,76.2532958984375,68.0,42.86307144165039,0.4199682943375463,0.6668616352201258,0.3927772344713134,0.2077046494514512,0.7046143761185003,3.438234585192745,4.282899633872828,4.268932853390884,-8.837411679264878,-6.017601457681815,-8.60993417768688,0.02753402106463909,0.4225407838821411,0.00984286529588934,0.9972359779288101,0.16498005300336693,Bee,Apis mellifera
43,0.019391333333333333,11.0,255.0,119.04753112792969,122.0,47.99797058105469,0.0,255.0,85.4225082397461,84.0,44.95246124267578,0.0,255.0,76.4801254272461,79.0,42.72230911254883,0.778687388156043,0.602012780379272,0.35012518657614716,0.21511505222311367,0.6219918454948401,1.9668360428313614,2.805754052769849,4.0483343267901315,-8.490472121452488,5.139719331511986,7.477399391712308,0.19364258646965027,0.40618038177490234,0.012940268974070053,0.9964736496191358,0.1181949840134768,Bee,Apis mellifera
44,0.012554333333333334,9.0,255.0,127.0018310546875,127.0,48.30790328979492,0.0,255.0,103.29353332519531,106.0,45.195926666259766,0.0,255.0,88.42584228515625,85.0,45.46596145629883,0.3346325706713211,0.6441367869267408,0.403002482451635,0.28101784674719255,0.6283273220083395,3.710395463645528,2.000704478657034,3.460461116525922,-6.228060310071705,-5.739239878007982,6.59346370653039,0.2295786291360855,0.47981104254722595,0.00995443374115526,0.9974772493802954,0.14063537158484454,Bee,Apis mellifera
45,0.013615416666666666,9.0,235.0,89.05096435546875,79.0,46.040287017822266,6.0,217.0,74.8001480102539,68.0,42.82184600830078,0.0,250.0,47.33235549926758,32.0,42.042091369628906,0.7181139605213082,0.6563755423429214,0.5158396898363306,0.19960116157285518,0.6628092999293791,2.243895716748583,3.2168242523701243,5.479071210737106,9.861636061483585,-6.683134135965019,-10.218111036416994,0.5721696019172668,0.6430760622024536,0.005495340941248785,0.9982472936555032,0.049790372433209905,Bee,Megachile centuncularis
46,0.020934458333333333,5.0,255.0,98.75630950927734,98.0,45.11698913574219,0.0,243.0,84.42245483398438,84.0,42.30267333984375,0.0,241.0,68.46663665771484,60.0,44.16185760498047,0.3545484365939695,0.7571746125038618,0.6004261553758198,0.2557205277537331,0.7116494073799726,3.770272595015927,2.616452975037208,4.871824721800302,8.652184772568777,6.758697051633014,9.021191084945801,0.33326423168182373,0.21397577226161957,0.013910218153335418,0.9964785618525124,0.09949903170012758,Bee,Megachile centuncularis
47,0.012116,3.0,255.0,94.8547134399414,87.0,59.19822311401367,0.0,243.0,82.95425415039062,78.0,52.42729949951172,0.0,255.0,109.70195007324219,97.0,66.94287872314453,0.4450199976995797,0.7580791490692945,0.5047702370537016,0.23605879078951464,0.6697350711161727,3.257440976491189,2.263604150574769,4.521381224918051,8.044841294804993,6.336763056929095,-8.085760835377798,-0.012265447527170181,0.6226404309272766,0.01209998623863918,0.997562507114798,0.11427726422361616,Bee,Megachile centuncularis
48,0.009546375,6.0,255.0,109.0677719116211,111.0,62.7305793762207,4.0,237.0,89.05054473876953,87.0,54.26655197143555,4.0,255.0,110.66532135009766,101.0,66.2345962524414,0.7640184753242636,0.781113202143763,0.5240653820816864,0.27628558555679794,0.6744025478049046,2.1186853026984247,2.467720063190731,3.8114398372696368,7.497041817974034,-5.656386991330591,-6.969333488043722,0.3635554313659668,0.7481222748756409,0.009168930836261887,0.9981051192448511,0.11691174224072838,Bee,Megachile centuncularis
49,0.01780525,32.0,255.0,181.83912658691406,189.0,38.70785140991211,14.0,255.0,184.90428161621094,192.0,37.7734375,17.0,255.0,159.38616943359375,155.0,44.096153259277344,0.6721608950596113,0.9440685043179724,0.6504200913242009,0.6128229411612418,0.7506370107648558,2.571035026752771,2.946594125712801,4.48493221583558,-8.993717670548191,-6.0724937180087855,8.20632111996948,0.505243182182312,0.4180702865123749,0.009828807219563427,0.9975294623353029,0.0879211655738242,Butterfly,Pieris rapae
50,0.019849666666666668,10.0,255.0,122.11744689941406,121.0,54.72590255737305,4.0,250.0,95.00973510742188,88.0,53.27815246582031,4.0,255.0,104.8652114868164,102.0,56.3744010925293,0.6189089148674813,0.705828666251815,0.4111591361025188,0.21079536401592897,0.6736361793328066,2.5981595291020367,2.5921160417581492,3.732054261976455,7.153026614710474,5.221196961712493,6.972686666073148,0.322273313999176,0.11774106323719025,0.010824872886913342,0.9970001019438145,0.07535600933684865,Bee,Megachile centuncularis
51,0.021936333333333332,5.0,247.0,129.27096557617188,135.0,52.8123893737793,2.0,248.0,108.56013488769531,108.0,50.473060607910156,2.0,255.0,131.8351287841797,134.0,58.27640914916992,0.6539299158006332,0.7242861309369858,0.42768664864302797,0.28968045728990816,0.6560978950219936,2.4431835944689007,2.2449696253359797,4.05964442183384,-7.211977814657046,-5.285083495200988,-9.117659493900158,0.4791612923145294,-0.000475449109217152,0.01841562816888592,0.9956937986205318,0.11852672126912732,Bee,Megachile centuncularis
52,0.020392,7.0,245.0,109.41144561767578,110.0,47.05223846435547,0.0,240.0,97.11785888671875,98.0,47.876800537109375,6.0,255.0,105.92190551757812,102.0,51.5217170715332,0.5383191169687735,0.7353591691508798,0.48990966749951953,0.3284409259804054,0.6652819589593301,2.872504873137667,2.258716027675254,4.347316766615606,-7.792419985642692,6.5285642607367285,-7.8095595905477175,0.6197002530097961,0.07865015417337418,0.01287574452780251,0.9967729216846002,0.0805626389433765,Bee,Megachile centuncularis
53,0.0164825,19.0,255.0,124.50289916992188,118.0,48.611061096191406,0.0,234.0,105.12213134765625,102.0,46.842140197753906,1.0,241.0,105.59176635742188,98.0,46.93231964111328,0.6607577154638357,0.7726171875,0.5389725758632717,0.3820399277120438,0.6756661900305759,2.45930320192855,2.38213973984322,4.397534942003199,-8.746223182075765,-5.633589337509995,7.789983085627349,-0.01675896905362606,0.02539493702352047,0.008383010329055465,0.9974403245089603,0.08749936801658324,Bee,Megachile centuncularis
54,0.01179075,7.0,234.0,111.7414779663086,104.0,55.12735366821289,0.0,240.0,99.2581787109375,91.0,55.875858306884766,0.0,238.0,84.50672149658203,70.0,53.71306228637695,0.8019346016584186,0.6229428080834765,0.37559728593272174,0.2088169862801502,0.6035190266815124,1.8555785001569376,2.6182834155672223,3.4956190325927707,-6.720586938769693,-5.53914661155182,-6.686885505858963,0.27692586183547974,-0.011931788176298141,0.005968797103784188,0.9983267500958545,0.08430337340711999,Bee,Megachile centuncularis
55,0.013451333333333333,4.0,220.0,71.99095153808594,67.0,40.428401947021484,0.0,191.0,47.837196350097656,38.0,38.23780059814453,0.0,170.0,33.594696044921875,22.0,31.981204986572266,0.5763951712187907,0.6706608720220041,0.4330571771978022,0.2256202901012398,0.6767618203053644,2.7549138942260125,2.8374388720457477,5.123314033242491,9.737637772789611,6.564859119233383,-9.115035420893578,0.56110680103302,0.03466895967721939,0.003718332196036058,0.998885649548165,0.02986383010358329,Bee,Megachile centuncularis
